0	0.000000	0.283750	C5	49	0	0	1
1	0.000000	0.283750	E5	49	0	0	3
2	0.000000	0.283750	F2	49	0	0	-5
3	0.300000	0.583750	C3	49	0	0	-2
4	0.600000	0.883750	C5	49	0	0	1
5	0.600000	0.883750	E5	49	0	0	3
6	0.600000	0.883750	F3	49	0	0	-1
7	0.900000	1.183750	C3	49	0	0	-2
8	1.200000	1.412500	C5	49	0	0	1
9	1.200000	1.412500	E5	49	0	0	3
10	1.200000	1.483750	F3	49	0	0	-1
11	1.500000	1.783750	C3	49	0	0	-2
12	1.650000	2.076250	C5	49	0	0	1
13	1.650000	2.076250	E5	49	0	0	3
14	1.800000	2.083750	F3	49	0	0	-1
15	2.100000	2.241250	C3	49	0	0	-2
16	2.100000	2.383750	D5	49	0	0	2
17	2.400000	2.683750	C3	49	0	0	-5
18	2.400000	2.683750	C5	49	0	0	1
19	2.400000	2.683750	E5	49	0	0	3
20	2.700000	2.983750	G3	49	0	0	-2
21	3.000000	3.283750	C4	49	0	0	-1
22	3.000000	3.283750	C5	49	0	0	1
23	3.000000	3.283750	E5	49	0	0	3
24	3.300000	3.583750	G3	49	0	0	-2
25	3.600000	3.883750	C4	49	0	0	-1
26	3.600000	3.812500	C5	49	0	0	1
27	3.600000	3.812500	E5	49	0	0	3
28	3.900000	4.183750	G3	49	0	0	-2
29	4.050000	4.476250	C5	49	0	0	1
30	4.050000	4.476250	E5	49	0	0	3
31	4.200000	4.483750	C4	49	0	0	-1
32	4.500000	4.783750	D5	49	0	0	2
33	4.500000	4.783750	G3	49	0	0	-2
34	4.800000	5.083750	A2	49	0	0	-5
35	4.800000	5.083750	C5	49	0	0	1
36	4.800000	5.083750	E5	49	0	0	3
37	5.100000	5.383750	E3	49	0	0	-2
38	5.400000	5.683750	A3	49	0	0	-1
39	5.400000	5.683750	C5	49	0	0	1
40	5.400000	5.683750	E5	49	0	0	3
41	5.700000	5.983750	E3	49	0	0	-2
42	6.000000	6.283750	A3	49	0	0	-1
43	6.000000	6.212500	C5	49	0	0	1
44	6.000000	6.212500	E5	49	0	0	3
45	6.300000	6.583750	E3	49	0	0	-2
46	6.450000	6.876250	C5	49	0	0	1
47	6.450000	6.876250	E5	49	0	0	3
48	6.600000	6.883750	A3	49	0	0	-1
49	6.900000	7.183750	D5	49	0	0	2
50	6.900000	7.183750	E3	49	0	0	-2
51	7.200000	7.483750	B4	49	0	0	1
52	7.200000	7.483750	D5	49	0	0	2
53	7.200000	7.483750	G2	49	0	0	-5
54	7.500000	7.783750	D3	49	0	0	-2
55	7.800000	8.083750	B4	49	0	0	2
56	7.800000	8.083750	G3	49	0	0	-1
57	7.800000	8.083750	G4	49	0	0	1
58	8.100000	8.383750	D3	49	0	0	-2
59	8.400000	8.826250	B4	49	0	0	2
60	8.400000	8.683750	G2	49	0	0	-5
61	8.400000	9.538750	G4	49	0	0	1
62	8.700000	8.983750	D3	49	0	0	-2
63	8.850000	9.276250	C5	49	0	0	3
64	9.000000	9.283750	G3	49	0	0	-1
65	9.300000	9.441250	D3	49	0	0	-2
66	9.300000	9.583750	D5	49	0	0	4
67	9.600000	9.883750	C5	49	0	0	3
68	9.600000	9.883750	E5	49	0	0	5
69	9.600000	9.883750	F2	49	0	0	-5
70	9.900000	10.183750	C3	49	0	0	-2
71	10.200000	10.483750	C5	49	0	0	1
72	10.200000	10.483750	E5	49	0	0	3
73	10.200000	10.483750	F3	49	0	0	-1
74	10.500000	10.783750	C3	49	0	0	-2
75	10.800000	11.012500	C5	49	0	0	1
76	10.800000	11.012500	E5	49	0	0	3
77	10.800000	11.083750	F3	49	0	0	-1
78	11.100000	11.383750	C3	49	0	0	-2
79	11.250000	11.676250	C5	49	0	0	1
80	11.250000	11.676250	E5	49	0	0	3
81	11.400000	11.683750	F3	49	0	0	-1
82	11.700000	11.841250	C3	49	0	0	-2
83	11.700000	11.983750	D5	49	0	0	2
84	12.000000	12.283750	C3	49	0	0	-5
85	12.000000	12.283750	C5	49	0	0	1
86	12.000000	12.283750	E5	49	0	0	3
87	12.300000	12.583750	G3	49	0	0	-2
88	12.600000	12.883750	C4	49	0	0	-1
89	12.600000	12.883750	C5	49	0	0	1
90	12.600000	12.883750	E5	49	0	0	3
91	12.900000	13.183750	G3	49	0	0	-2
92	13.200000	13.483750	C4	49	0	0	-1
93	13.200000	13.412500	C5	49	0	0	1
94	13.200000	13.412500	E5	49	0	0	3
95	13.500000	13.783750	G3	49	0	0	-2
96	13.650000	14.076250	C5	49	0	0	1
97	13.650000	14.076250	E5	49	0	0	3
98	13.800000	14.083750	C4	49	0	0	-1
99	14.100000	14.383750	D5	49	0	0	2
100	14.100000	14.383750	G3	49	0	0	-2
101	14.400000	14.683750	A2	49	0	0	-5
102	14.400000	14.683750	C5	49	0	0	1
103	14.400000	14.683750	E5	49	0	0	3
104	14.700000	14.983750	E3	49	0	0	-2
105	15.000000	15.283750	A3	49	0	0	-1
106	15.000000	15.283750	C5	49	0	0	1
107	15.000000	15.283750	E5	49	0	0	3
108	15.300000	15.583750	E3	49	0	0	-2
109	15.600000	15.883750	A3	49	0	0	-1
110	15.600000	15.812500	C5	49	0	0	1
111	15.600000	15.812500	E5	49	0	0	3
112	15.900000	16.183750	E3	49	0	0	-2
113	16.050000	16.476250	C5	49	0	0	1
114	16.050000	16.476250	E5	49	0	0	3
115	16.200000	16.483750	A3	49	0	0	-1
116	16.500000	16.783750	D5	49	0	0	2
117	16.500000	16.783750	E3	49	0	0	-2
118	16.800000	17.368750	B4	49	0	0	1
119	16.800000	17.368750	D5	49	0	0	2
120	16.800000	17.083750	G2	49	0	0	-5
121	17.100000	17.383750	D3	49	0	0	-2
122	17.400000	17.683750	G3	49	0	0	-1
123	17.700000	19.123750	D3	49	0	0	-2
124	18.000000	18.283750	E5	112	0	0	1
125	18.300000	18.583750	F5	112	0	0	2
126	18.600000	18.883750	G5	112	0	0	1
127	18.900000	19.183750	C6	112	0	0	4
128	19.200000	19.483750	D6	112	0	0	5
129	19.200000	19.483750	F2	112	0	0	-5
130	19.200000	19.483750	F5	112	0	0	1
131	19.500000	19.783750	C3	112	0	0	-2
132	19.800000	20.083750	C6	112	0	0	5
133	19.800000	20.083750	F3	112	0	0	-1
134	19.800000	20.083750	F5	112	0	0	1
135	20.100000	20.383750	C3	112	0	0	-2
136	20.400000	20.683750	C6	112	0	0	5
137	20.400000	20.683750	F3	112	0	0	-1
138	20.400000	20.683750	F5	112	0	0	1
139	20.700000	20.983750	B5	112	0	0	4
140	20.700000	20.983750	C3	112	0	0	-2
141	21.000000	21.283750	F3	112	0	0	-1
142	21.000000	21.283750	G5	112	0	0	2
143	21.300000	21.441250	C3	112	0	0	-2
144	21.300000	21.868750	F5	112	0	0	1
145	21.600000	21.883750	C3	112	0	0	-5
146	21.900000	22.183750	G3	112	0	0	-2
147	22.200000	22.483750	C4	112	0	0	-1
148	22.200000	22.483750	C5	112	0	0	1
149	22.200000	22.483750	F5	112	0	0	4
150	22.500000	22.783750	G3	112	0	0	-2
151	22.800000	23.083750	C4	112	0	0	-1
152	22.800000	23.083750	F5	112	0	0	4
153	23.100000	23.383750	E5	112	0	0	3
154	23.100000	23.383750	G3	112	0	0	-2
155	23.400000	23.683750	C4	112	0	0	-1
156	23.400000	23.683750	C5	112	0	0	1
157	23.700000	23.983750	F5	112	0	0	4
158	23.700000	23.983750	G3	112	0	0	-2
159	24.000000	24.283750	A2	112	0	0	-5
160	24.300000	24.583750	C5	112	0	0	1
161	24.300000	24.583750	E3	112	0	0	-2
162	24.300000	24.583750	E5	112	0	0	3
163	24.600000	24.883750	A3	112	0	0	-1
164	24.900000	25.468750	A4	112	0	0	1
165	24.900000	25.468750	D5	112	0	0	4
166	24.900000	25.183750	E3	112	0	0	-2
167	25.200000	25.483750	A3	112	0	0	-1
168	25.500000	25.783750	C5	112	0	0	3
169	25.500000	25.783750	E3	112	0	0	-2
170	25.800000	26.083750	A3	112	0	0	-1
171	25.800000	26.083750	E5	112	0	0	5
172	26.100000	27.523750	D5	112	0	0	4
173	26.100000	26.383750	E3	112	0	0	-2
174	26.100000	27.523750	G4	112	0	0	1
175	26.400000	26.683750	G2	112	0	0	-5
176	26.700000	26.983750	D3	112	0	0	-2
177	27.000000	27.283750	G3	112	0	0	-1
178	27.300000	27.583750	D3	112	0	0	-2
179	27.600000	27.883750	E5	112	0	0	1
180	27.600000	27.883750	G2	112	0	0	-5
181	27.900000	28.183750	D3	112	0	0	-2
182	27.900000	28.183750	F5	112	0	0	2
183	28.200000	28.483750	G3	112	0	0	-1
184	28.200000	28.483750	G5	112	0	0	1
185	28.500000	28.783750	C6	112	0	0	4
186	28.500000	28.641250	D3	112	0	0	-2
187	28.800000	29.083750	D6	112	0	0	5
188	28.800000	29.083750	F2	112	0	0	-5
189	28.800000	29.083750	F5	112	0	0	1
190	29.100000	29.383750	C3	112	0	0	-2
191	29.400000	29.683750	C6	112	0	0	5
192	29.400000	29.683750	F3	112	0	0	-1
193	29.400000	29.683750	F5	112	0	0	1
194	29.700000	29.983750	C3	112	0	0	-2
195	30.000000	30.283750	C6	112	0	0	5
196	30.000000	30.283750	F3	112	0	0	-1
197	30.000000	30.283750	F5	112	0	0	1
198	30.300000	30.583750	B5	112	0	0	4
199	30.300000	30.583750	C3	112	0	0	-2
200	30.600000	30.883750	F3	112	0	0	-1
201	30.600000	30.883750	G5	112	0	0	2
202	30.900000	31.041250	C3	112	0	0	-2
203	30.900000	31.468750	F5	112	0	0	1
204	31.200000	31.483750	C3	112	0	0	-5
205	31.500000	31.783750	G3	112	0	0	-2
206	31.800000	32.083750	C4	112	0	0	-1
