Model not loaded: instantiating new model
Replay buffer not loaded
Episode: 1 || Reward: 200.02357571810623 || Warmup Episode: No Update Statistics || Total Steps: 549
Episode: 2 || Reward: 187.09936619686093 || Warmup Episode: No Update Statistics || Total Steps: 1098
Episode: 3 || Reward: 184.315444284037 || Warmup Episode: No Update Statistics || Total Steps: 1647
Episode: 4 || Reward: 145.62018491794603 || Warmup Episode: No Update Statistics || Total Steps: 2196
Episode: 5 || Reward: 182.75576672069917 || Warmup Episode: No Update Statistics || Total Steps: 2745
Episode: 6 || Reward: 169.95559259665546 || Warmup Episode: No Update Statistics || Total Steps: 3294
Episode: 7 || Reward: 178.19324701444796 || Warmup Episode: No Update Statistics || Total Steps: 3843
Episode: 8 || Reward: 145.525461526755 || Warmup Episode: No Update Statistics || Total Steps: 4392
Episode: 9 || Reward: 187.54258674552494 || Warmup Episode: No Update Statistics || Total Steps: 4941
Episode: 10 || Reward: 209.0631439420413 || Warmup Episode: No Update Statistics || Total Steps: 5490
Episode: 83 || Reward: 653.7469420455672 || Actor Loss: -10.20316219329834 || Critic Loss: 0.03577699512243271 || Log Prob: 24.07451057434082 || Alpha: 0.002811674028635025 || Time/Update: 13.63ms || Total Steps: 45567
Episode: 84 || Reward: 664.0514674004229 || Actor Loss: -10.222318649291992 || Critic Loss: 0.03537871688604355 || Log Prob: 23.89407730102539 || Alpha: 0.0028047540690749884 || Time/Update: 13.69ms || Total Steps: 46116
Episode: 85 || Reward: 649.0175700764327 || Actor Loss: -10.23373794555664 || Critic Loss: 0.03557261824607849 || Log Prob: 24.015810012817383 || Alpha: 0.002802932169288397 || Time/Update: 13.7ms || Total Steps: 46665
Episode: 86 || Reward: 656.9496490245994 || Actor Loss: -10.24573040008545 || Critic Loss: 0.034994419664144516 || Log Prob: 24.0225830078125 || Alpha: 0.002789692021906376 || Time/Update: 13.7ms || Total Steps: 47214
Episode: 87 || Reward: 641.843651429254 || Actor Loss: -10.248387336730957 || Critic Loss: 0.03592575713992119 || Log Prob: 24.01046371459961 || Alpha: 0.002802117494866252 || Time/Update: 10.72ms || Total Steps: 47763
Episode: 88 || Reward: 649.9610551688963 || Actor Loss: -10.25919246673584 || Critic Loss: 0.036164287477731705 || Log Prob: 23.99945640563965 || Alpha: 0.0028034483548253775 || Time/Update: 7.32ms || Total Steps: 48312
Episode: 89 || Reward: 675.1087149137567 || Actor Loss: -10.282625198364258 || Critic Loss: 0.03620649874210358 || Log Prob: 24.02240562438965 || Alpha: 0.0028108691330999136 || Time/Update: 7.31ms || Total Steps: 48861
Episode: 90 || Reward: 672.2790784502516 || Actor Loss: -10.306139945983887 || Critic Loss: 0.03626497462391853 || Log Prob: 24.01139259338379 || Alpha: 0.0028337957337498665 || Time/Update: 7.29ms || Total Steps: 49410
Episode: 91 || Reward: 669.0592406790781 || Actor Loss: -10.328422546386719 || Critic Loss: 0.036190520972013474 || Log Prob: 24.01508903503418 || Alpha: 0.0028296958189457655 || Time/Update: 7.24ms || Total Steps: 49959
Episode: 92 || Reward: 657.5335139082938 || Actor Loss: -10.344989776611328 || Critic Loss: 0.036567311733961105 || Log Prob: 24.03969955444336 || Alpha: 0.0028477448504418135 || Time/Update: 7.33ms || Total Steps: 50508
Episode: 93 || Reward: 705.6069529597391 || Validation Episode - F1: 0.03488372093023256, Precision: 0.36, Recall: 0.018329938900203666 || Total Steps: 51057
Episode: 94 || Reward: 666.7330865694822 || Actor Loss: -10.358437538146973 || Critic Loss: 0.036279983818531036 || Log Prob: 23.96615219116211 || Alpha: 0.002839647699147463 || Time/Update: 7.36ms || Total Steps: 51606
Episode: 95 || Reward: 674.30569889751 || Actor Loss: -10.36735725402832 || Critic Loss: 0.036304984241724014 || Log Prob: 23.984472274780273 || Alpha: 0.002825635951012373 || Time/Update: 7.37ms || Total Steps: 52155
Episode: 96 || Reward: 676.2155639997801 || Actor Loss: -10.380570411682129 || Critic Loss: 0.03625794127583504 || Log Prob: 24.047103881835938 || Alpha: 0.002814460778608918 || Time/Update: 7.3ms || Total Steps: 52704
Episode: 97 || Reward: 678.0846895629114 || Actor Loss: -10.388299942016602 || Critic Loss: 0.03614366054534912 || Log Prob: 23.96586799621582 || Alpha: 0.0028563332743942738 || Time/Update: 7.41ms || Total Steps: 53253
Episode: 98 || Reward: 673.4566370716848 || Actor Loss: -10.398970603942871 || Critic Loss: 0.036923766136169434 || Log Prob: 23.992128372192383 || Alpha: 0.002826275071129203 || Time/Update: 7.45ms || Total Steps: 53802
Episode: 99 || Reward: 672.3154081048009 || Actor Loss: -10.401725769042969 || Critic Loss: 0.03644610568881035 || Log Prob: 24.059154510498047 || Alpha: 0.002841816982254386 || Time/Update: 7.45ms || Total Steps: 54351
Episode: 100 || Reward: 664.1293538758496 || Actor Loss: -10.423556327819824 || Critic Loss: 0.037197135388851166 || Log Prob: 23.897903442382812 || Alpha: 0.0028433301486074924 || Time/Update: 7.28ms || Total Steps: 54900
Episode: 101 || Reward: 687.3476986584 || Actor Loss: -10.43856143951416 || Critic Loss: 0.03730263561010361 || Log Prob: 24.123382568359375 || Alpha: 0.0028397405985742807 || Time/Update: 7.33ms || Total Steps: 55449
Episode: 102 || Reward: 680.4396704230177 || Actor Loss: -10.455530166625977 || Critic Loss: 0.03740353137254715 || Log Prob: 23.96305274963379 || Alpha: 0.0028635691851377487 || Time/Update: 7.42ms || Total Steps: 55998
Episode: 103 || Reward: 672.5067458700518 || Actor Loss: -10.470016479492188 || Critic Loss: 0.03702349588274956 || Log Prob: 23.976703643798828 || Alpha: 0.0028563945088535547 || Time/Update: 7.44ms || Total Steps: 56547
Episode: 104 || Reward: 691.9251456633954 || Actor Loss: -10.47359848022461 || Critic Loss: 0.03737320750951767 || Log Prob: 23.967357635498047 || Alpha: 0.0028378840070217848 || Time/Update: 7.39ms || Total Steps: 57096
Episode: 105 || Reward: 677.2391450680063 || Actor Loss: -10.49271011352539 || Critic Loss: 0.0376027375459671 || Log Prob: 24.0360164642334 || Alpha: 0.00284091685898602 || Time/Update: 7.42ms || Total Steps: 57645
Episode: 106 || Reward: 667.4513482099512 || Actor Loss: -10.502960205078125 || Critic Loss: 0.038045890629291534 || Log Prob: 24.014554977416992 || Alpha: 0.0028551919385790825 || Time/Update: 7.4ms || Total Steps: 58194
Episode: 107 || Reward: 692.0944879313714 || Actor Loss: -10.514837265014648 || Critic Loss: 0.037708353251218796 || Log Prob: 24.056842803955078 || Alpha: 0.002866548951715231 || Time/Update: 7.36ms || Total Steps: 58743
Episode: 108 || Reward: 686.2433612906111 || Actor Loss: -10.526832580566406 || Critic Loss: 0.03740169107913971 || Log Prob: 23.97730255126953 || Alpha: 0.00288681429810822 || Time/Update: 7.3ms || Total Steps: 59292
Episode: 109 || Reward: 701.6179922115322 || Actor Loss: -10.539467811584473 || Critic Loss: 0.037225913256406784 || Log Prob: 24.030902862548828 || Alpha: 0.0028917815070599318 || Time/Update: 7.37ms || Total Steps: 59841
Episode: 110 || Reward: 681.3587777778158 || Actor Loss: -10.553010940551758 || Critic Loss: 0.03720629960298538 || Log Prob: 24.07478141784668 || Alpha: 0.0029159768018871546 || Time/Update: 7.44ms || Total Steps: 60390
Episode: 111 || Reward: 733.2343019299437 || Validation Episode - F1: 0.02876318312559923, Precision: 0.2459016393442623, Recall: 0.015274949083503055 || Total Steps: 60939
Episode: 112 || Reward: 700.3641404312665 || Actor Loss: -10.572566986083984 || Critic Loss: 0.037392884492874146 || Log Prob: 23.978832244873047 || Alpha: 0.0029191211797297 || Time/Update: 7.41ms || Total Steps: 61488
Episode: 113 || Reward: 686.7535873631997 || Actor Loss: -10.580592155456543 || Critic Loss: 0.03759106621146202 || Log Prob: 23.957263946533203 || Alpha: 0.0029078710358589888 || Time/Update: 7.38ms || Total Steps: 62037
Episode: 114 || Reward: 715.1836780447102 || Actor Loss: -10.596223831176758 || Critic Loss: 0.03759168088436127 || Log Prob: 24.020248413085938 || Alpha: 0.0029220818541944027 || Time/Update: 7.33ms || Total Steps: 62586
